"id";"Title";"IDGeoVille";"CodeVille";"CodePostal";"Latitude";"Longitude";"DescriptionVille";"Actif";"OrdreAffichage";"ValidationDSE";"Verrouille";"ControlePascAra";"AnomalieDetectee";"NotesDSE";"Modified";"OBJREF";"DepartementGeo";"Created";"Author";"Editor"
"8805";"Romain";"25499";"25499";"25680";"47.443";"6.375";"";"Oui";"8804";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:06:49";"";"";"09/10/2026 11:06:49";"";""
"8806";"Ronchaux";"25500";"25500";"25440";"47.052";"5.897";"";"Oui";"8805";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:06:50";"";"";"09/10/2026 11:06:50";"";""
"8807";"Rondefontaine";"25501";"25501";"25240";"46.733";"6.182";"";"Oui";"8806";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:06:51";"";"";"09/10/2026 11:06:51";"";""
"8808";"Roset-Fluans";"25502";"25502";"25410";"47.163";"5.827";"";"Oui";"8807";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:06:52";"";"";"09/10/2026 11:06:52";"";""
"8809";"Rosières-sur-Barbèche";"25503";"25503";"25190";"47.314";"6.659";"";"Oui";"8808";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:06:52";"";"";"09/10/2026 11:06:52";"";""
"8810";"Rosureux";"25504";"25504";"25380";"47.218";"6.685";"";"Oui";"8809";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:06:53";"";"";"09/10/2026 11:06:53";"";""
"8811";"Rougemont";"25505";"25505";"25680";"47.48";"6.354";"";"Oui";"8810";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:06:54";"";"";"09/10/2026 11:06:54";"";""
"8812";"Rougemontot";"25506";"25506";"25640";"47.397";"6.263";"";"Oui";"8811";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:06:55";"";"";"09/10/2026 11:06:55";"";""
"8813";"Rouhe";"25507";"25507";"25440";"47.084";"5.966";"";"Oui";"8812";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:06:56";"";"";"09/10/2026 11:06:56";"";""
"8814";"Roulans";"25508";"25508";"25640";"47.316";"6.233";"";"Oui";"8813";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:06:57";"";"";"09/10/2026 11:06:57";"";""
"8815";"Ruffey-le-Château";"25510";"25510";"25170";"47.288";"5.798";"";"Oui";"8814";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:06:58";"";"";"09/10/2026 11:06:58";"";""
"8816";"Rurey";"25511";"25511";"25290";"47.097";"6.008";"";"Oui";"8815";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:06:58";"";"";"09/10/2026 11:06:58";"";""
"8817";"Le Russey";"25512";"25512";"25210";"47.162";"6.729";"";"Oui";"8816";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:06:59";"";"";"09/10/2026 11:06:59";"";""
"8818";"Sainte-Anne";"25513";"25513";"25270";"46.954";"5.986";"";"Oui";"8817";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:00";"";"";"09/10/2026 11:07:00";"";""
"8819";"Saint-Antoine";"25514";"25514";"25301";"46.777";"6.338";"";"Oui";"8818";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:01";"";"";"09/10/2026 11:07:01";"";""
"8820";"Sainte-Colombe";"25515";"25515";"25300";"46.879";"6.267";"";"Oui";"8819";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:02";"";"";"09/10/2026 11:07:02";"";""
"8821";"Saint-Georges-Armont";"25516";"25516";"25340";"47.399";"6.557";"";"Oui";"8820";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:03";"";"";"09/10/2026 11:07:03";"";""
"8822";"Saint-Gorgon-Main";"25517";"25517";"25520";"47.023";"6.323";"";"Oui";"8821";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:04";"";"";"09/10/2026 11:07:04";"";""
"8823";"Saint-Hilaire";"25518";"25518";"25211";"47.335";"6.241";"";"Oui";"8822";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:05";"";"";"09/10/2026 11:07:05";"";""
"8824";"Saint-Hippolyte";"25519";"25519";"25190";"47.318";"6.812";"";"Oui";"8823";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:05";"";"";"09/10/2026 11:07:05";"";""
"8825";"Saint-Juan";"25520";"25520";"25360";"47.29";"6.356";"";"Oui";"8824";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:06";"";"";"09/10/2026 11:07:06";"";""
"8826";"Saint-Julien-lès-Montbéliard";"25521";"25521";"25550";"47.522";"6.712";"";"Oui";"8825";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:07";"";"";"09/10/2026 11:07:07";"";""
"8827";"Saint-Julien-lès-Russey";"25522";"25522";"25210";"47.217";"6.724";"";"Oui";"8826";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:08";"";"";"09/10/2026 11:07:08";"";""
"8828";"Sainte-Marie";"25523";"25523";"25113";"47.509";"6.694";"";"Oui";"8827";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:09";"";"";"09/10/2026 11:07:09";"";""
"8829";"Saint-Maurice-Colombier";"25524";"25524";"25260";"47.442";"6.646";"";"Oui";"8828";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:10";"";"";"09/10/2026 11:07:10";"";""
"8830";"Saint-Point-Lac";"25525";"25525";"25160";"46.814";"6.303";"";"Oui";"8829";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:11";"";"";"09/10/2026 11:07:11";"";""
"8831";"Sainte-Suzanne";"25526";"25526";"25201";"47.506";"6.775";"";"Oui";"8830";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:11";"";"";"09/10/2026 11:07:11";"";""
"8832";"Saint-Vit";"25527";"25527";"25410";"47.181";"5.81";"";"Oui";"8831";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:12";"";"";"09/10/2026 11:07:12";"";""
"8833";"Samson";"25528";"25528";"25440";"47.053";"5.879";"";"Oui";"8832";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:13";"";"";"09/10/2026 11:07:13";"";""
"8834";"Sancey";"25529";"25529";"25430";"47.294";"6.584";"";"Oui";"8833";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:14";"";"";"09/10/2026 11:07:14";"";""
"8835";"Saône";"25532";"25532";"25660";"47.225";"6.117";"";"Oui";"8834";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:15";"";"";"09/10/2026 11:07:15";"";""
"8836";"Sarrageois";"25534";"25534";"25240";"46.725";"6.217";"";"Oui";"8835";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:15";"";"";"09/10/2026 11:07:15";"";""
"8837";"Saules";"25535";"25535";"25580";"47.122";"6.198";"";"Oui";"8836";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:16";"";"";"09/10/2026 11:07:16";"";""
"8838";"Sauvagney";"25536";"25536";"25170";"47.325";"5.905";"";"Oui";"8837";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:17";"";"";"09/10/2026 11:07:17";"";""
"8839";"Scey-Maisières";"25537";"25537";"25290";"47.1";"6.075";"";"Oui";"8838";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:18";"";"";"09/10/2026 11:07:18";"";""
"8840";"Séchin";"25538";"25538";"25110";"47.338";"6.284";"";"Oui";"8839";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:19";"";"";"09/10/2026 11:07:19";"";""
"8841";"Seloncourt";"25539";"25539";"25230";"47.461";"6.859";"";"Oui";"8840";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:20";"";"";"09/10/2026 11:07:20";"";""
"8842";"Semondans";"25540";"25540";"25750";"47.543";"6.695";"";"Oui";"8841";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:20";"";"";"09/10/2026 11:07:20";"";""
"8843";"Septfontaines";"25541";"25541";"25270";"46.982";"6.184";"";"Oui";"8842";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:21";"";"";"09/10/2026 11:07:21";"";""
"8844";"Serre-les-Sapins";"25542";"25542";"25770";"47.241";"5.927";"";"Oui";"8843";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:22";"";"";"09/10/2026 11:07:22";"";""
"8845";"Servin";"25544";"25544";"25430";"47.308";"6.463";"";"Oui";"8844";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:23";"";"";"09/10/2026 11:07:23";"";""
"8846";"Silley-Amancey";"25545";"25545";"25330";"47.031";"6.139";"";"Oui";"8845";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:24";"";"";"09/10/2026 11:07:24";"";""
"8847";"Silley-Bléfond";"25546";"25546";"25110";"47.322";"6.326";"";"Oui";"8846";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:24";"";"";"09/10/2026 11:07:24";"";""
"8848";"Sochaux";"25547";"25547";"25600";"47.513";"6.83";"";"Oui";"8847";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:25";"";"";"09/10/2026 11:07:25";"";""
"8849";"Solemont";"25548";"25548";"25190";"47.346";"6.704";"";"Oui";"8848";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:26";"";"";"09/10/2026 11:07:26";"";""
"8850";"La Sommette";"25550";"25550";"25510";"47.192";"6.51";"";"Oui";"8849";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:27";"";"";"09/10/2026 11:07:27";"";""
"8851";"Soulce-Cernay";"25551";"25551";"25190";"47.325";"6.859";"";"Oui";"8850";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:28";"";"";"09/10/2026 11:07:28";"";""
"8852";"Sourans";"25552";"25552";"25250";"47.408";"6.633";"";"Oui";"8851";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:28";"";"";"09/10/2026 11:07:28";"";""
"8853";"Soye";"25553";"25553";"25250";"47.445";"6.496";"";"Oui";"8852";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:29";"";"";"09/10/2026 11:07:29";"";""
"8854";"Surmont";"25554";"25554";"25380";"47.278";"6.612";"";"Oui";"8853";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:30";"";"";"09/10/2026 11:07:30";"";""
"8855";"Taillecourt";"25555";"25555";"25400";"47.497";"6.851";"";"Oui";"8854";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:31";"";"";"09/10/2026 11:07:31";"";""
"8856";"Tallans";"25556";"25556";"25680";"47.42";"6.288";"";"Oui";"8855";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:32";"";"";"09/10/2026 11:07:32";"";""
"8857";"Tallenay";"25557";"25557";"25870";"47.305";"6.024";"";"Oui";"8856";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:33";"";"";"09/10/2026 11:07:33";"";""
"8858";"Tarcenay-Foucherans";"25558";"25558";"25620";"47.156";"6.112";"";"Oui";"8857";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:34";"";"";"09/10/2026 11:07:34";"";""
"8859";"Thiébouhans";"25559";"25559";"25470";"47.281";"6.846";"";"Oui";"8858";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:34";"";"";"09/10/2026 11:07:34";"";""
"8860";"Thise";"25560";"25560";"25022";"47.284";"6.08";"";"Oui";"8859";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:35";"";"";"09/10/2026 11:07:35";"";""
"8861";"Thoraise";"25561";"25561";"25320";"47.174";"5.903";"";"Oui";"8860";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:36";"";"";"09/10/2026 11:07:36";"";""
"8862";"Thulay";"25562";"25562";"25310";"47.424";"6.862";"";"Oui";"8861";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:37";"";"";"09/10/2026 11:07:37";"";""
"8863";"Thurey-le-Mont";"25563";"25563";"25870";"47.373";"6.123";"";"Oui";"8862";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:38";"";"";"09/10/2026 11:07:38";"";""
"8864";"Torpes";"25564";"25564";"25320";"47.17";"5.892";"";"Oui";"8863";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:39";"";"";"09/10/2026 11:07:39";"";""
"8865";"Touillon-et-Loutelet";"25565";"25565";"25370";"46.792";"6.351";"";"Oui";"8864";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:40";"";"";"09/10/2026 11:07:40";"";""
"8866";"La Tour-de-Sçay";"25566";"25566";"25640";"47.388";"6.226";"";"Oui";"8865";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:40";"";"";"09/10/2026 11:07:40";"";""
"8867";"Tournans";"25567";"25567";"25680";"47.415";"6.327";"";"Oui";"8866";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:41";"";"";"09/10/2026 11:07:41";"";""
"8868";"Trépot";"25569";"25569";"25620";"47.168";"6.148";"";"Oui";"8867";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:42";"";"";"09/10/2026 11:07:42";"";""
"8869";"Tressandans";"25570";"25570";"25680";"47.498";"6.333";"";"Oui";"8868";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:43";"";"";"09/10/2026 11:07:43";"";""
"8870";"Trévillers";"25571";"25571";"25470";"47.282";"6.866";"";"Oui";"8869";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:44";"";"";"09/10/2026 11:07:44";"";""
"8871";"Trouvans";"25572";"25572";"25680";"47.423";"6.349";"";"Oui";"8870";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:44";"";"";"09/10/2026 11:07:44";"";""
"8872";"Urtière";"25573";"25573";"25470";"47.256";"6.928";"";"Oui";"8871";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:45";"";"";"09/10/2026 11:07:45";"";""
"8873";"Uzelle";"25574";"25574";"25340";"47.466";"6.438";"";"Oui";"8872";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:46";"";"";"09/10/2026 11:07:46";"";""
"8874";"Vaire";"25575";"25575";"25220";"47.283";"6.153";"";"Oui";"8873";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:47";"";"";"09/10/2026 11:07:47";"";""
"8875";"Valdahon";"25578";"25578";"25800";"47.148";"6.346";"";"Oui";"8874";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:48";"";"";"09/10/2026 11:07:48";"";""
"8876";"Val-de-Roulans";"25579";"25579";"25640";"47.361";"6.267";"";"Oui";"8875";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:49";"";"";"09/10/2026 11:07:49";"";""
"8877";"Valentigney";"25580";"25580";"25402";"47.462";"6.838";"";"Oui";"8876";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:49";"";"";"09/10/2026 11:07:49";"";""
"8878";"Valleroy";"25582";"25582";"25870";"47.386";"6.118";"";"Oui";"8877";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:51";"";"";"09/10/2026 11:07:51";"";""
"8879";"Valonne";"25583";"25583";"25190";"47.344";"6.66";"";"Oui";"8878";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:51";"";"";"09/10/2026 11:07:51";"";""
"8880";"Valoreille";"25584";"25584";"25190";"47.298";"6.742";"";"Oui";"8879";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:52";"";"";"09/10/2026 11:07:52";"";""
"8881";"Vandoncourt";"25586";"25586";"25230";"47.467";"6.903";"";"Oui";"8880";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:53";"";"";"09/10/2026 11:07:53";"";""
"8882";"Vaucluse";"25588";"25588";"25380";"47.258";"6.685";"";"Oui";"8881";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:55";"";"";"09/10/2026 11:07:55";"";""
"8883";"Vauclusotte";"25589";"25589";"25380";"47.279";"6.735";"";"Oui";"8882";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:55";"";"";"09/10/2026 11:07:55";"";""
"8884";"Vaudrivillers";"25590";"25590";"25360";"47.281";"6.424";"";"Oui";"8883";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:56";"";"";"09/10/2026 11:07:56";"";""
"8885";"Vaufrey";"25591";"25591";"25190";"47.348";"6.926";"";"Oui";"8884";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:56";"";"";"09/10/2026 11:07:56";"";""
"8886";"Vaux-et-Chantegrue";"25592";"25592";"25160";"46.811";"6.251";"";"Oui";"8885";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:57";"";"";"09/10/2026 11:07:57";"";""
"8887";"Velesmes-Essarts";"25594";"25594";"25410";"47.191";"5.874";"";"Oui";"8886";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:07:58";"";"";"09/10/2026 11:07:58";"";""
"8888";"Vellerot-lès-Belvoir";"25595";"25595";"25430";"47.351";"6.6";"";"Oui";"8887";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:08:00";"";"";"09/10/2026 11:08:00";"";""
"8889";"Vellerot-lès-Vercel";"25596";"25596";"25530";"47.244";"6.447";"";"Oui";"8888";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:08:01";"";"";"09/10/2026 11:08:01";"";""
"8890";"Vellevans";"25597";"25597";"25430";"47.311";"6.501";"";"Oui";"8889";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:08:01";"";"";"09/10/2026 11:08:01";"";""
"8891";"Venise";"25598";"25598";"25870";"47.346";"6.109";"";"Oui";"8890";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:08:03";"";"";"09/10/2026 11:08:03";"";""
"8892";"Vennans";"25599";"25599";"25640";"47.329";"6.236";"";"Oui";"8891";"Non";"Non";"Non";"Non";"Import GEO-communes-france-2026.csv; Operation IMPORT-GEO-VILLES-20260910-110750";"09/10/2026 11:08:03";"";"";"09/10/2026 11:08:03";"";""
